artist,album,date,week_num,meta_score,user_score
A Hawk and a Hacksaw,You Have Already Gone to the Other World,"April 2, 2013",14,74,0
Femi Kuti,No Place for My Dream,"June 25, 2013",26,74,0
Quasi,Mole City,"October 1, 2013",40,74,0
James Ferraro,"NYC, Hell 3:00 AM","October 15, 2013",42,74,0
Wax Idols,Discipline +  Desire,"March 26, 2013",13,74,0
Midlake,Antiphon,"November 5, 2013",45,74,81
Youth Lagoon,Wondrous Bughouse,"March 5, 2013",10,74,81
Richard Buckner,Surrounded,"September 3, 2013",36,74,0
Minor Alps,Get There,"October 29, 2013",44,74,0
Meat Puppets,Rat Farm,"April 16, 2013",16,74,0
Widowspeak,Almanac,"January 22, 2013",4,73,0
Palma Violets,180,"March 19, 2013",12,73,71
J. Roddy Walston and the Business,Essential Tremors,"September 10, 2013",37,73,0
Floorplan,Paradise,"July 23, 2013",30,73,0
Akron/Family,Sub Verses,"April 30, 2013",18,73,0
Tunng,Turbines,"June 18, 2013",25,73,0
Machinedrum,Vapor City,"October 22, 2013",43,73,84
The Lonely Island,The  Wack Album,"June 11, 2013",24,73,72
The Alchemist,Albert Einstein,"June 11, 2013",24,73,0
Diarrhea Planet,I'm Rich Beyond Your Wildest Dreams,"August 20, 2013",34,73,78
Boduf Songs,Burnt Up on Re-Entry,"January 29, 2013",5,73,0
Crystal Stilts,Nature Noir,"September 17, 2013",38,73,0
Hebronix,Unreal,"July 9, 2013",28,73,0
Corridos Famosos,"Live at the Great American Music Hall, San Francisco Aug 31-Sept 1 2011","September 10, 2013",37,73,0
Mayer Hawthorne,Where Does This Door Go,"July 16, 2013",29,73,85
Ólafur Arnalds,For Now I Am Winter,"April 2, 2013",14,73,81
Brandt Brauer Frick,Miami,"March 19, 2013",12,73,0
Trentemøller,Lost,"September 24, 2013",39,73,78
The Bryan Ferry Orchestra,The Jazz Age,"February 12, 2013",7,73,0
Jim James,Regions of Light and Sound of God,"February 5, 2013",6,73,83
DIANA,Perpetual Surrender,"August 20, 2013",34,73,0
Washed Out,Paracosm,"August 13, 2013",33,73,83
The John Steel Singers,Everything's a Thread,"November 8, 2013",45,73,0
Alison Moyet,The Minutes,"June 11, 2013",24,73,86
Man Man,On Oni Pond,"September 10, 2013",37,73,78
