artist,album,date,week_num,meta_score,user_score
Babymetal,Metal Galaxy,"October 11, 2019",41,69,76
Cigarettes After Sex,Cry,"October 25, 2019",43,69,78
Rat Boy,Internationally Unknown,"January 25, 2019",4,69,36
Idlewild,Interview Music,"April 5, 2019",14,69,50
!!! [Chik Chik Chik],Wallop,"August 30, 2019",35,69,43
Keane,Cause and Effect,"September 20, 2019",38,68,86
Drenge,Strange Creatures,"February 22, 2019",8,68,60
Céline Dion,Courage,"November 15, 2019",46,68,82
Belle and Sebastian,Days of the Bagnold Summer OST,"September 13, 2019",37,68,85
M83,DSVII,"September 20, 2019",38,68,68
Foxygen,Seeing Other People,"April 26, 2019",17,68,77
Violent Femmes,Hotel Last Resort,"July 26, 2019",30,68,60
Cuco,Para Mi,"July 26, 2019",30,68,79
Filthy Friends,Emerald Valley,"May 3, 2019",18,68,0
The Lemonheads,Varshons 2,"February 8, 2019",6,68,55
William Patrick Corgan,Cotillions,"November 22, 2019",47,68,67
Chaka Khan,Hello Happiness,"February 15, 2019",7,68,62
Gang of Four,Happy Now,"April 19, 2019",16,67,0
Why?,Aokohio,"August 9, 2019",32,67,53
Rick Ross,Port of Miami 2,"August 9, 2019",32,67,68
Temples,Hot Motion,"September 27, 2019",39,67,73
Methyl Ethel,Triage,"February 15, 2019",7,67,71
Blink-182,Nine,"September 20, 2019",38,67,67
Taylor Hawkins & the Coattail Riders,Get the Money,"November 8, 2019",45,66,85
Boris,Love & Evol,"October 4, 2019",40,66,0
Maren Morris,Girl,"March 8, 2019",10,66,73
Harry Nilsson,Losst and Founnd,"November 22, 2019",47,65,0
Frank Turner,No Man's Land,"August 16, 2019",33,65,0
Peter Doherty & the Puta Madres,Peter Doherty & the Puta Madres,"April 26, 2019",17,65,0
Sleeper,The Modern Age,"March 22, 2019",12,64,65
UNKLE,"The Road, Pt. 2: Lost Highway","March 29, 2019",13,64,69
Robbie Robertson,Sinematic,"September 20, 2019",38,64,82
L7,Scatter the Rats,"May 3, 2019",18,63,55
Yeasayer,Erotic Reruns,"June 7, 2019",23,63,67
Silversun Pickups,Widow's Weeds,"June 7, 2019",23,63,78
Hozier,"Wasteland, Baby!","March 1, 2019",9,63,81
Ian Brown,Ripples,"February 1, 2019",5,62,59
MARINA,Love + Fear,"April 26, 2019",17,62,82
Mabel,High Expectations,"August 2, 2019",31,61,76
Kaiser Chiefs,Duck,"July 26, 2019",30,61,63
Juice WRLD,Death Race for Love,"March 8, 2019",10,61,63
LSD,"Labrinth, Sia & Diplo Present LSD","April 12, 2019",15,60,77
DJ Khaled,Father Of Asahd,"May 17, 2019",20,59,28
Honeyblood,In Plain Sight,"May 24, 2019",21,59,0
Nas,The Lost Tapes II,"July 19, 2019",29,58,85
